date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:59:53	18020/18020	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224664-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/logo.svg	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/logo.svg	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:54	72955/72955	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/index-two.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/index-two.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:54	213962/213962	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/index-three.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/index-three.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:55	166298/166298	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/index-four.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/index-four.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:55	32203/32203	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-dashboard.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-dashboard.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:55	44998/44998	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-list.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-list.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:55	43697/43697	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-grid.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-grid.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:56	35933/35933	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-course.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-course.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:56	35568/35568	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-reviews.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-reviews.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:56	31851/31851	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-earnings.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-earnings.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:57	32919/32919	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-orders.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-orders.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:57	37127/37127	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-payouts.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-payouts.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:57	44691/44691	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-tickets.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-tickets.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:58	31852/31852	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-edit-profile.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-edit-profile.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:58	30396/30396	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-security.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-security.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:58	29403/29403	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-social-profiles.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-social-profiles.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:59	31108/31108	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-notification.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-notification.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:59	30250/30250	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-profile-privacy.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-profile-privacy.html	(from https://dreamslms.dreamstechnologies.com/html/)
07:59:59	28100/28100	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-delete-profile.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-delete-profile.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:00	30514/30514	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/instructor-linked-account.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/instructor-linked-account.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:00	46145/46145	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/students-list.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/students-list.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:01	33594/33594	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/students-grid.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/students-grid.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:01	31236/31236	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-edit-profile.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-edit-profile.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:01	29782/29782	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-security.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-security.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:02	28791/28791	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-social-profile.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-social-profile.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:02	30475/30475	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-notification.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-notification.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:03	29637/29637	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-privacy.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-privacy.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:03	29904/29904	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-accounts.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-accounts.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:03	38131/38131	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-referral.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-referral.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:04	32114/32114	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-subscription.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-subscription.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:04	28475/28475	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-billing.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-billing.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:05	37390/37390	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-payment.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-payment.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:05	34286/34286	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-student-invoice.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-student-invoice.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:06	44279/44279	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/setting-support-tickets.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/setting-support-tickets.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:06	18763/18763	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/notifications.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/notifications.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:06	20258/20258	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/pricing-plan.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/pricing-plan.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:06	18558/18558	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/wishlist.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/wishlist.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:07	55629/55629	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/course-list.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/course-list.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:07	38209/38209	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/add-course.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/add-course.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:08	54603/54603	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/course-grid.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/course-grid.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:08	42916/42916	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/course-details.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/course-details.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:08	3247/3247	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/come-soon.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/come-soon.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:09	1729/1729	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/error-404.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/error-404.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:09	1618/1618	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/error-500.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/error-500.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:09	1623/1623	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/under-construction.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/under-construction.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:10	18739/18739	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/faq.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/faq.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:10	14183/14183	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/support.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/support.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:10	34885/34885	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/job-category.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/job-category.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:11	29761/29761	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/cart.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/cart.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:11	31420/31420	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/checkout.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/checkout.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:11	5193/5193	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/login.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/login.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:12	3968/3968	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/forgot-password.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/forgot-password.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:12	5690/5690	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/register.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/register.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:13	24432/24432	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/blog-list.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/blog-list.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:13	27306/27306	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/blog-grid.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/blog-grid.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:13	21038/21038	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/blog-masonry.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/blog-masonry.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:14	23120/23120	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/blog-modern.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/blog-modern.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:14	25174/25174	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Nov%202023%2020:34:28%20GMT	https://dreamslms.dreamstechnologies.com/html/blog-details.html	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/blog-details.html	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:16	4190/4190	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22105e-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/pencil-icon.svg	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/pencil-icon.svg	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:16	98331/98331	---M--	200	added ('OK')	image/png	etag:%221801b-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/object.png	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/object.png	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:16	11135/11135	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b7f-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/cources-icon.svg	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/cources-icon.svg	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:17	2835/2835	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b13-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/certificate-icon.svg	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/certificate-icon.svg	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:18	2579/2579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a13-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/gratuate-icon.svg	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/gratuate-icon.svg	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:18	4142/4142	---M--	200	added ('OK')	image/png	etag:%22102e-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/categories-icon.png	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/categories-icon.png	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:19	5569/5569	---M--	200	added ('OK')	image/png	etag:%2215c1-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-01.png	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-01.png	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:19	5095/5095	---M--	200	added ('OK')	image/png	etag:%2213e7-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-02.png	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-02.png	(from https://dreamslms.dreamstechnologies.com/html/)
08:00:20	5155/5155	---M--	200	added ('OK')	image/png	etag:%221423-60a70e45a4500%22	https://dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-03.png	C:/My%20Web%20Sites/FileMakr%20Temepelate/dreamslms.dreamstechnologies.com/html/assets/img/categories-icon-03.png	(from https://dreamslms.dreamstechnologies.com/html/)
